brokered_by,status, Listing Price ($) , Price per Sqft ,bed,bath,street,city,state,zip_code,House Size (sqft),prev_sold_date,Years Since Last Sale
103321,for_sale," $1,200,000.00 ", $974.03 ,3,2,202668,Miami,Florida,33131,1232,1/19/21,4
54239,for_sale," $680,000.00 ", $374.04 ,,4,1826509,Miami,Florida,33126,1818,,
12123,for_sale," $865,000.00 ", $563.52 ,2,2,1002819,Miami,Florida,33137,1535,6/24/21,4
47751,for_sale," $660,000.00 ", $590.34 ,2,2,1784884,Miami,Florida,33130,1118,8/4/15,9
38621,for_sale," $600,000.00 ", $704.23 ,1,2,1245625,Miami,Florida,33130,852,6/27/17,7
34444,for_sale," $675,000.00 ", $487.36 ,3,2,1054933,Miami,Florida,33130,1385,5/6/10,15
34444,for_sale," $965,000.00 ", $681.50 ,3,2,1025803,Miami,Florida,33131,1416,1/25/06,19
53335,for_sale," $76,500.00 ", $111.19 ,1,1,328049,Miami,Florida,33162,688,,
35745,for_sale," $145,000.00 ", $175.54 ,1,1,1292330,Miami,Florida,33169,826,,
14131,for_sale," $315,000.00 ", $375.89 ,2,2,1800915,Miami,Florida,33174,838,4/5/00,25
1160,for_sale," $699,999.00 ", $420.67 ,4,2,977683,Miami,Florida,33127,1664,,
16829,for_sale," $699,000.00 ", $236.39 ,3,5,1599242,Miami,Florida,33138,2957,7/12/91,33
22611,for_sale," $280,000.00 ", $482.76 ,1,1,1694743,Miami,Florida,33136,580,2/14/07,18
2235,for_sale," $525,000.00 ", $720.16 ,1,1,327996,Miami,Florida,33131,729,3/18/19,6
29264,for_sale," $679,000.00 ", $577.38 ,3,2,65241,Miami,Florida,33165,1176,,
34252,for_sale," $770,000.00 ", $667.82 ,2,3,273086,Miami,Florida,33131,1153,12/18/14,10
104049,for_sale," $1,280,000.00 "," $1,019.92 ",2,3,603929,Miami,Florida,33131,1255,6/25/13,11
103538,for_sale," $850,000.00 ", $946.55 ,1,1,1293214,Miami,Florida,33131,898,12/17/10,14
71278,for_sale," $790,000.00 ", $840.43 ,1,2,1286636,Miami,Florida,33137,940,,
64165,for_sale," $635,000.00 ", $734.95 ,2,2,212843,Miami,Florida,33137,864,4/5/18,7
64163,for_sale," $745,000.00 ", $783.39 ,1,2,1451952,Miami,Florida,33130,951,9/17/18,6
64123,for_sale," $699,000.00 ", $397.16 ,3,2,748913,Miami,Florida,33129,1760,,
16829,for_sale," $795,000.00 ", $716.22 ,3,2,1319362,Miami,Florida,33137,1110,7/19/18,6
53353,for_sale," $2,975,000.00 ", $679.07 ,8,7,497531,Miami,Florida,33133,4381,,
52572,for_sale," $800,000.00 ", $547.95 ,2,3,1451946,Miami,Florida,33130,1460,12/14/12,12
26170,for_sale," $695,000.00 ", $644.71 ,1,2,101311,Miami,Florida,33131,1078,8/26/16,8
67937,for_sale," $2,539,000.00 ", $880.37 ,4,6,526410,Miami,Florida,33132,2884,,
9556,for_sale," $381,900.00 ", $195.85 ,2,3,526440,Miami,Florida,33181,1950,8/29/13,11
103320,for_sale," $799,000.00 ", $265.45 ,4,4,63577,Miami,Florida,33172,3010,3/24/20,5
67464,for_sale," $389,000.00 ", $286.45 ,2,2,,Miami,Florida,33181,1358,2/17/06,19
29262,for_sale," $340,999.00 ", $492.77 ,1,1,1021589,Miami,Florida,33137,692,,
22611,for_sale," $525,000.00 ", $260.68 ,3,3,1087603,Miami,Florida,33155,2014,8/13/14,10
35751,for_sale," $450,000.00 ", $227.73 ,5,4,1504810,Miami,Florida,33150,1976,,
7319,for_sale," $440,000.00 ", $655.74 ,1,1,1646175,Miami,Florida,33131,671,4/14/16,9
7319,for_sale," $495,000.00 ", $827.76 ,,1,1281286,Miami,Florida,33131,598,4/25/13,12
52654,for_sale," $499,000.00 ", $617.57 ,1,2,69343,Miami,Florida,33132,808,1/23/15,10
10987,for_sale," $1,480,000.00 ", $822.22 ,3,3,1639399,Miami,Florida,33138,1800,4/17/08,17
14523,for_sale," $569,000.00 ", $289.57 ,4,3,170854,Miami,Florida,33127,1965,6/24/04,21
53353,for_sale," $1,050,000.00 ", $596.59 ,4,3,167506,Miami,Florida,33137,1760,12/22/20,4
23784,for_sale," $679,900.00 ", $464.41 ,4,3,,Miami,Florida,33125,1464,11/24/15,9
70271,for_sale," $675,000.00 ", $493.42 ,2,3,1537073,Miami,Florida,33137,1368,5/8/08,17
71079,for_sale," $785,000.00 ", $556.74 ,2,3,1750823,Miami,Florida,33131,1410,7/23/14,10
74668,for_sale," $1,225,500.00 ", $778.10 ,3,3,1762345,Miami,Florida,33132,1575,2/25/14,11
34700,for_sale," $3,800,000.00 "," $2,261.90 ",6,5,1366853,Miami,Florida,33127,1680,8/13/21,3
103320,for_sale," $1,750,000.00 "," $1,011.56 ",2,3,298151,Miami,Florida,33131,1730,10/18/04,20
8061,for_sale," $899,000.00 ", $796.99 ,2,2,621203,Miami,Florida,33137,1128,9/16/20,4
7319,for_sale," $710,000.00 ", $671.71 ,2,2,863145,Miami,Florida,33132,1057,12/23/05,19
91782,for_sale," $999,000.00 ", $810.88 ,3,2,202682,Miami,Florida,33131,1232,2/27/18,7
39996,for_sale," $1,050,000.00 ", $844.05 ,2,3,1548674,Miami,Florida,33131,1244,,
28976,for_sale," $1,570,000.00 ", $676.72 ,2,4,671962,Miami,Florida,33129,2320,10/6/93,31
17823,for_sale," $495,000.00 ", $316.29 ,3,2,238845,Miami,Florida,33135,1565,,
101191,for_sale," $225,000.00 ", $280.90 ,2,1,1546713,Miami,Florida,33130,801,10/13/93,31
82202,for_sale," $420,000.00 ", $263.98 ,3,2,214159,Miami,Florida,33147,1591,7/27/21,3
35944,for_sale," $449,000.00 ", $340.41 ,3,2,1034663,Miami,Florida,33168,1319,11/18/21,3
38825,for_sale," $390,000.00 ", $367.92 ,3,2,517871,Miami,Florida,33142,1060,,
90569,for_sale," $270,000.00 ", $444.81 ,1,1,873463,Miami,Florida,33133,607,,
16829,for_sale," $325,000.00 ", $392.51 ,1,2,1653878,Miami,Florida,33138,828,3/14/18,7
854,for_sale," $350,000.00 ", $603.45 ,2,1,407949,Miami,Florida,33142,580,3/24/17,8
2795,for_sale," $550,000.00 ", $317.55 ,3,3,1790334,Miami,Florida,33165,1732,6/27/06,18
13954,for_sale," $250,000.00 ", $382.26 ,1,1,1123556,Miami,Florida,33165,654,,
52850,for_sale," $525,000.00 ", $338.27 ,2,2,1573771,Miami,Florida,33155,1552,12/30/96,28
52850,for_sale," $650,000.00 ", $650.00 ,2,3,896061,Miami,Florida,33133,1000,7/23/19,5
39356,for_sale," $680,000.00 ", $423.68 ,4,3,1777068,Miami,Florida,33165,1605,2/22/18,7
105207,for_sale," $470,000.00 ", $364.34 ,2,3,548368,Miami,Florida,33130,1290,8/21/07,17
50644,for_sale," $475,000.00 ", $312.50 ,3,3,1786364,Miami,Florida,33172,1520,10/1/96,28
103299,for_sale," $455,000.00 ", $564.52 ,1,1,1395830,Miami,Florida,33131,806,2/13/14,11
16968,for_sale," $659,000.00 ", $358.15 ,2,3,495495,Miami,Florida,33132,1840,,
34252,for_sale," $359,000.00 ", $666.05 ,1,1,922732,Miami,Florida,33131,539,12/29/09,15
77243,for_sale," $2,250,000.00 ", $619.83 ,4,4,510942,Miami,Florida,33135,3630,6/22/16,9
83573,for_sale," $787,777.00 ", $587.89 ,2,3,1784897,Miami,Florida,33130,1340,,
44076,for_sale," $755,000.00 ", $501.99 ,4,4,1322947,Miami,Florida,33134,1504,3/12/18,7
11775,for_sale," $670,000.00 ", $609.09 ,2,2,1315089,Miami,Florida,33131,1100,,
32381,for_sale," $1,690,000.00 ", $869.34 ,3,3,1764277,Miami,Florida,33131,1944,8/8/13,11
9556,for_sale," $319,000.00 ", $323.86 ,3,1,1592686,Miami,Florida,33147,985,2/16/21,4
70549,for_sale," $649,000.00 ", $281.56 ,3,2,1835498,Miami,Florida,33165,2305,,
103667,for_sale," $700,000.00 ", $645.76 ,2,2,1319354,Miami,Florida,33137,1084,8/15/18,6
64164,for_sale," $260,000.00 ", $241.64 ,3,1,900026,Miami,Florida,33142,1076,,
8061,for_sale," $449,000.00 ", $338.61 ,4,2,545804,Miami,Florida,33142,1326,6/20/17,8
103320,for_sale," $400,000.00 ", $268.28 ,4,2,1069768,Miami,Florida,33147,1491,,
70271,for_sale," $30,000,000.00 "," $5,031.02 ",5,6,1055373,Miami,Florida,33133,5963,,
16829,for_sale," $649,000.00 ", $821.52 ,2,2,895357,Miami,Florida,33137,790,5/9/17,8
73388,for_sale," $899,000.00 ", $267.00 ,8,4,1053143,Miami,Florida,33137,3367,,
105037,for_sale," $570,000.00 ", $337.68 ,3,2,319767,Miami,Florida,33161,1688,,
98439,for_sale," $599,000.00 ", $479.20 ,3,3,884844,Miami,Florida,33155,1250,8/11/21,3
57984,for_sale," $850,000.00 ", $290.40 ,5,4,353824,Miami,Florida,33144,2927,7/13/06,18
64123,for_sale," $698,000.00 ", $450.61 ,5,3,1206522,Miami,Florida,33134,1549,12/4/18,6
22611,for_sale," $7,200,000.00 ", $827.30 ,7,10,1129116,Miami,Florida,33133,8703,10/2/15,9
39353,for_sale," $529,000.00 ", $360.11 ,2,2,1145632,Miami,Florida,33138,1469,3/27/19,6
47886,for_sale," $590,000.00 ", $557.66 ,2,2,807732,Miami,Florida,33132,1058,2/7/11,14
38623,for_sale," $595,000.00 ", $527.48 ,2,2,244856,Miami,Florida,33130,1128,5/19/05,20
36338,for_sale," $1,399,000.00 "," $1,111.20 ",2,2,1745873,Miami,Florida,33130,1259,10/28/21,3
84926,for_sale," $795,000.00 ", $845.74 ,1,2,1286651,Miami,Florida,33137,940,,
52572,for_sale," $240,000.00 ", $223.46 ,2,2,1699110,Miami,Florida,33172,1074,11/22/02,22
30807,for_sale," $249,500.00 ", $350.91 ,1,1,1552738,Miami,Florida,33155,711,1/9/14,11
34700,for_sale," $700,000.00 ", $293.01 ,5,4,1035602,Miami,Florida,33147,2389,8/21/19,5
22611,for_sale," $295,000.00 ", $434.46 ,1,1,1054755,Miami,Florida,33137,679,8/10/12,12
92170,for_sale," $645,000.00 ", $415.33 ,3,2,1041151,Miami,Florida,33165,1553,9/29/21,3
89610,for_sale," $750,000.00 ", $597.61 ,2,3,1451947,Miami,Florida,33130,1255,12/15/15,9
46553,for_sale," $345,000.00 ", $380.79 ,2,2,554355,Miami,Florida,33125,906,,
22666,for_sale," $950,000.00 ", $291.23 ,7,6,863769,Miami,Florida,33135,3262,2/25/02,23
20303,for_sale," $479,000.00 ", $328.98 ,2,2,1145623,Miami,Florida,33138,1456,12/6/98,26
17823,for_sale," $675,000.00 ", $447.61 ,4,3,693524,Miami,Florida,33145,1508,4/9/09,16
86112,for_sale," $930,000.00 ", $564.66 ,2,3,120059,Miami,Florida,33132,1647,4/4/13,12
34252,for_sale," $850,000.00 ", $543.83 ,3,2,491975,Miami,Florida,33145,1563,3/31/14,11
16829,for_sale," $659,000.00 ", $570.07 ,2,2,1456179,Miami,Florida,33137,1156,9/14/20,4
90806,for_sale," $615,000.00 ", $409.45 ,4,3,920256,Miami,Florida,33144,1502,2/23/00,25
13955,for_sale," $650,000.00 ", $310.86 ,5,4,1386058,Miami,Florida,33138,2091,1/29/08,17
16829,for_sale," $1,000,000.00 ", $753.58 ,2,2,1304593,Miami,Florida,33131,1327,1/20/16,9
16829,for_sale," $600,000.00 "," $1,252.61 ",,1,1122977,Miami,Florida,33137,479,6/1/21,4
28937,for_sale," $2,350,000.00 ", $894.56 ,4,5,1762365,Miami,Florida,33131,2627,4/20/21,4
52654,for_sale," $1,700,000.00 ", $505.05 ,4,3,1246852,Miami,Florida,33129,3366,,
12433,for_sale," $675,000.00 ", $573.01 ,2,3,1295600,Miami,Florida,33132,1178,7/24/18,6
98011,for_sale," $2,250,000.00 "," $1,202.57 ",4,5,1286645,Miami,Florida,33137,1871,,
28957,for_sale," $469,000.00 ", $205.34 ,4,4,1370901,Miami,Florida,33168,2284,8/3/06,18
52654,for_sale," $245,000.00 ", $199.51 ,2,1,1778009,Miami,Florida,33127,1228,8/4/06,18
57366,for_sale," $505,000.00 ", $238.32 ,5,3,28601,Miami,Florida,33150,2119,3/1/16,9
53353,for_sale," $450,000.00 ", $363.78 ,2,2,1386340,Miami,Florida,33134,1237,,
14615,for_sale," $1,600,000.00 ", $739.03 ,3,4,1727299,Miami,Florida,33132,2165,,
29790,for_sale," $259,000.00 ", $431.67 ,2,2,576591,Miami,Florida,33147,600,12/22/04,20
17582,for_sale," $450,000.00 ", $290.32 ,4,2,508763,Miami,Florida,33150,1550,4/10/12,13
58464,for_sale," $805,000.00 ", $279.71 ,8,4,849042,Miami,Florida,33127,2878,12/21/21,3
14065,for_sale," $1,080,000.00 ", $693.64 ,2,3,120061,Miami,Florida,33132,1557,9/21/11,13
35751,for_sale," $480,000.00 ", $455.84 ,1,2,86741,Miami,Florida,33131,1053,10/20/14,10
87406,for_sale," $520,000.00 ", $687.83 ,1,2,1245627,Miami,Florida,33130,756,2/5/21,4
14082,for_sale," $659,000.00 ", $990.98 ,1,1,22358,Miami,Florida,33131,665,6/1/20,5
30807,for_sale," $790,000.00 ", $772.99 ,1,2,22364,Miami,Florida,33131,1022,1/27/20,5
90360,for_sale," $179,000.00 ", $276.23 ,2,1,93477,Miami,Florida,33135,648,10/4/05,19
57984,for_sale," $265,000.00 ", $244.46 ,3,2,402479,Miami,Florida,33147,1084,,
31546,for_sale," $230,000.00 ", $220.10 ,2,3,25109,Miami,Florida,33174,1045,12/23/97,27
52654,for_sale," $499,000.00 ", $373.50 ,2,2,1653875,Miami,Florida,33138,1336,2/26/15,10
21468,for_sale," $275,000.00 ", $356.22 ,2,1,1204154,Miami,Florida,33130,772,12/1/03,21
90602,for_sale," $499,000.00 ", $482.13 ,2,2,767404,Miami,Florida,33129,1035,5/4/05,20
35751,for_sale," $699,000.00 ", $471.34 ,4,2,1080673,Miami,Florida,33165,1483,2/21/97,28
103299,for_sale," $650,000.00 ", $338.72 ,5,4,552130,Miami,Florida,33125,1919,5/30/02,23
37987,for_sale," $435,000.00 ", $488.76 ,1,2,1403352,Miami,Florida,33132,890,3/31/05,20
35751,for_sale," $1,099,000.00 ", $868.77 ,2,3,1548687,Miami,Florida,33131,1265,,
101118,for_sale," $470,000.00 ", $613.58 ,1,2,1295602,Miami,Florida,33132,766,6/27/18,6
30807,for_sale," $740,000.00 ", $800.87 ,2,2,1245617,Miami,Florida,33130,924,7/12/17,7
109212,for_sale," $493,000.00 ", $575.26 ,1,2,,Miami,Florida,33132,857,4/14/21,4
70271,for_sale," $1,100,000.00 ", $869.57 ,2,3,1548675,Miami,Florida,33131,1265,9/14/16,8
109855,for_sale," $600,000.00 ", $938.97 ,1,1,1810525,Miami,Florida,33131,639,1/4/22,3
47470,for_sale," $1,299,000.00 ", $644.35 ,3,4,1448817,Miami,Florida,33137,2016,5/5/21,4
103320,for_sale," $1,080,000.00 ", $775.86 ,3,2,1456187,Miami,Florida,33137,1392,6/5/17,8
10986,for_sale," $435,000.00 ", $327.81 ,3,1,1754997,Miami,Florida,33165,1327,,
8061,for_sale," $378,000.00 ", $379.14 ,1,2,495487,Miami,Florida,33132,997,11/12/13,11
4921,for_sale," $475,900.00 ", $370.35 ,4,2,976654,Miami,Florida,33054,1285,8/8/13,11
58891,for_sale," $435,000.00 ", $543.75 ,1,3,1403340,Miami,Florida,33132,800,12/13/21,3
35751,for_sale," $285,000.00 ", $426.01 ,1,2,573022,Miami,Florida,33165,669,7/24/19,5
81969,for_sale," $555,000.00 ", $672.73 ,1,1,202649,Miami,Florida,33131,825,12/20/04,20
98991,for_sale," $449,900.00 ", $468.65 ,2,1,937598,Miami,Florida,33147,960,2/5/14,11
7477,for_sale," $615,000.00 ", $559.60 ,2,2,134844,Miami,Florida,33130,1099,,
7477,for_sale," $590,000.00 ", $536.85 ,2,2,1660754,Miami,Florida,33130,1099,8/3/12,12
7477,for_sale," $599,000.00 ", $591.90 ,2,2,134846,Miami,Florida,33130,1012,,
109549,for_sale," $1,150,000.00 ", $377.05 ,7,5,1175010,Miami,Florida,33135,3050,8/7/96,28
16829,for_sale," $859,000.00 ", $649.28 ,2,3,1750809,Miami,Florida,33132,1323,7/9/19,5
16829,for_sale," $2,000,000.00 ", $651.04 ,4,5,398699,Miami,Florida,33129,3072,5/12/16,9
23999,for_sale," $277,000.00 ", $134.86 ,3,3,1634926,Miami,Florida,33162,2054,,
55358,for_sale," $399,000.00 ", $295.99 ,4,2,1176390,Miami,Florida,33127,1348,8/9/21,3
79550,for_sale," $530,000.00 ", $292.01 ,3,3,64783,Miami,Florida,33174,1815,,
63579,for_sale," $350,000.00 ", $388.03 ,2,2,554361,Miami,Florida,33125,902,12/22/17,7
36339,for_sale," $650,000.00 ", $663.27 ,2,1,549837,Miami,Florida,33125,980,,
63310,for_sale," $1,599,000.00 ", $959.78 ,3,3,621201,Miami,Florida,33137,1666,8/14/13,11
26524,for_sale," $765,000.00 ", $512.05 ,3,3,1315078,Miami,Florida,33131,1494,,
35751,for_sale," $1,799,000.00 "," $1,031.54 ",5,4,1068439,Miami,Florida,33133,1744,6/18/19,6
36336,for_sale," $1,250,000.00 ", $812.22 ,2,3,603927,Miami,Florida,33131,1539,,
8061,for_sale," $585,000.00 ", $817.04 ,1,1,273067,Miami,Florida,33131,716,11/18/14,10
28957,for_sale," $1,740,000.00 ", $716.64 ,3,4,1675194,Miami,Florida,33130,2428,5/3/18,7
32077,for_sale," $470,000.00 ", $522.80 ,1,2,548363,Miami,Florida,33130,899,5/15/15,10
15486,for_sale," $490,000.00 ", $755.01 ,1,2,,Miami,Florida,33130,649,6/27/17,7
16829,for_sale," $1,050,000.00 ", $819.67 ,3,3,273606,Miami,Florida,33130,1281,1/31/17,8
9434,for_sale," $529,000.00 ", $541.45 ,2,2,398704,Miami,Florida,33131,977,10/16/17,7
58891,for_sale," $1,300,000.00 "," $1,014.83 ",3,3,273619,Miami,Florida,33130,1281,12/22/16,8
29262,for_sale," $598,000.00 ", $681.09 ,2,2,441239,Miami,Florida,33132,878,4/12/19,6
74450,for_sale," $265,000.00 ", $339.74 ,2,1,628388,Miami,Florida,33147,780,,
41941,for_sale," $480,000.00 ", $191.08 ,3,2,551536,Miami,Florida,33167,2512,,
23204,for_sale," $368,000.00 ", $649.03 ,,1,1312867,Miami,Florida,33132,567,1/16/13,12
65772,for_sale," $324,500.00 ", $446.97 ,2,1,536583,Miami,Florida,33142,726,3/3/04,21
75827,for_sale," $474,900.00 ", $415.12 ,1,2,551867,Miami,Florida,33125,1144,,
52339,for_sale," $359,880.00 ", $552.81 ,1,1,296662,Miami,Florida,33132,651,12/15/21,3
64137,for_sale," $410,000.00 ", $541.61 ,1,2,1453254,Miami,Florida,33137,757,7/5/13,11
52572,for_sale," $400,000.00 ", $379.87 ,1,2,86748,Miami,Florida,33131,1053,,
34019,for_sale," $1,299,000.00 ", $439.30 ,3,4,1599243,Miami,Florida,33138,2957,1/11/21,4
7341,for_sale," $439,000.00 ", $993.21 ,,1,36995,Miami,Florida,33131,442,10/20/17,7
52850,for_sale," $710,000.00 ", $622.26 ,2,2,1319347,Miami,Florida,33137,1141,8/6/18,6
59653,for_sale," $2,395,000.00 "," $1,116.55 ",3,4,1762338,Miami,Florida,33132,2145,,
101191,for_sale," $680,000.00 ", $622.71 ,6,4,1371451,Miami,Florida,33165,1092,3/28/19,6
2369,for_sale," $1,500,000.00 "," $1,106.19 ",2,3,22379,Miami,Florida,33131,1356,2/4/20,5
16829,for_sale," $3,250,000.00 ", $972.18 ,4,4,1279282,Miami,Florida,33137,3343,4/10/20,5
21629,for_sale," $770,000.00 ", $535.47 ,2,2,398697,Miami,Florida,33129,1438,6/8/18,7
46660,for_sale," $850,000.00 ", $331.00 ,6,3,1440178,Miami,Florida,33144,2568,10/3/91,33
7319,for_sale," $679,000.00 ", $611.16 ,2,2,1002823,Miami,Florida,33137,1111,12/16/14,10
90688,for_sale," $1,300,000.00 ", $725.45 ,3,3,457243,Miami,Florida,33129,1792,10/5/15,9
43641,for_sale," $650,000.00 ", $739.48 ,1,2,1548689,Miami,Florida,33131,879,3/31/21,4
67937,for_sale," $769,000.00 "," $1,151.20 ",1,1,1773181,Miami,Florida,33136,668,,
63806,for_sale," $3,950,000.00 ", $713.25 ,1,1,1821138,Miami,Florida,33127,5538,,
14082,for_sale," $995,000.00 "," $1,125.57 ",3,2,1293944,Miami,Florida,33127,884,7/2/18,6
94847,for_sale," $849,900.00 ", $325.51 ,4,2,372840,Miami,Florida,33168,2611,9/21/21,3
35637,for_sale," $575,000.00 ", $329.89 ,3,2,294006,Miami,Florida,33144,1743,,
64123,for_sale," $365,000.00 ", $303.66 ,2,2,924598,Miami,Florida,33129,1202,,
35751,for_sale," $297,000.00 ", $309.70 ,2,1,114801,Miami,Florida,33150,959,,
103320,for_sale," $730,000.00 ", $534.80 ,3,2,1461166,Miami,Florida,33155,1365,,
17946,for_sale," $800,000.00 ", $586.94 ,2,2,,Miami,Florida,33132,1363,7/5/13,11
71253,for_sale," $729,000.00 ", $494.57 ,2,3,780649,Miami,Florida,33132,1474,1/10/13,12
82102,for_sale," $2,375,000.00 "," $1,271.41 ",3,4,895378,Miami,Florida,33137,1868,4/7/21,4
19809,for_sale," $2,095,000.00 "," $1,038.16 ",3,4,1295622,Miami,Florida,33132,2018,7/27/18,6
64154,for_sale," $1,350,000.00 ", $803.09 ,3,4,970687,Miami,Florida,33137,1681,8/22/18,6
14082,for_sale," $380,000.00 ", $526.32 ,1,1,1761835,Miami,Florida,33130,722,2/23/18,7
35182,for_sale," $1,900,000.00 ", $920.10 ,3,2,1328729,Miami,Florida,33137,2065,12/4/13,11
86682,for_sale," $399,999.00 ", $475.62 ,1,1,526407,Miami,Florida,33132,841,12/21/07,17
16829,for_sale," $449,000.00 ", $724.19 ,1,1,1245631,Miami,Florida,33130,620,8/10/17,7
64114,for_sale," $425,000.00 ", $277.60 ,2,2,37907,Miami,Florida,33150,1531,,
57665,for_sale," $499,000.00 ", $436.19 ,3,3,849043,Miami,Florida,33126,1144,2/27/07,18
31855,for_sale," $285,000.00 ", $327.59 ,2,1,316364,Miami,Florida,33147,870,7/15/05,19
101839,for_sale," $699,000.00 ", $269.47 ,5,3,564069,Miami,Florida,33125,2594,,
27044,for_sale," $649,999.00 ", $295.32 ,4,2,1044130,Miami,Florida,33155,2201,2/11/22,3
59649,for_sale," $649,000.00 ", $311.87 ,5,3,1200189,Miami,Florida,33125,2081,,
22611,for_sale," $489,900.00 ", $463.92 ,2,1,1067387,Miami,Florida,33125,1056,6/15/20,5
28304,for_sale," $275,000.00 ", $275.00 ,2,2,1803935,Miami,Florida,33172,1000,11/5/18,6
101831,for_sale," $450,000.00 ", $257.58 ,5,3,1401436,Miami,Florida,33142,1747,9/24/15,9
59663,for_sale," $1,149,000.00 ", $688.85 ,3,3,162834,Miami,Florida,33161,1668,10/20/21,3
52850,for_sale," $1,390,000.00 "," $1,045.11 ",3,2,752521,Miami,Florida,33133,1330,2/1/21,4
22611,for_sale," $490,000.00 ", $599.02 ,1,1,202655,Miami,Florida,33131,818,8/20/13,11
58891,for_sale," $1,465,000.00 ", $615.29 ,5,4,506599,Miami,Florida,33135,2381,1/24/12,13
59644,for_sale," $1,088,800.00 ", $816.19 ,2,3,1750811,Miami,Florida,33132,1334,,
35742,for_sale," $650,000.00 ", $796.57 ,1,1,1268627,Miami,Florida,33131,816,6/23/16,9
28976,for_sale," $750,000.00 ", $500.00 ,2,2,671970,Miami,Florida,33129,1500,10/9/14,10
47225,for_sale," $1,239,000.00 ", $758.73 ,2,2,1304587,Miami,Florida,33131,1633,4/16/21,4
22611,for_sale," $730,000.00 ", $608.33 ,2,2,171527,Miami,Florida,33131,1200,7/13/07,17
22611,for_sale," $1,060,000.00 ", $806.70 ,2,3,36977,Miami,Florida,33131,1314,6/30/20,4
40023,for_sale," $2,190,000.00 ", $837.80 ,3,3,915286,Miami,Florida,33133,2614,,
5249,for_sale," $1,700,000.00 "," $1,035.32 ",2,2,8388,Miami,Florida,33133,1642,3/13/19,6
52664,for_sale," $250,000.00 ", $308.64 ,2,1,825560,Miami,Florida,33142,810,12/21/21,3
52664,for_sale," $350,000.00 ", $397.73 ,3,2,540673,Miami,Florida,33147,880,1/13/22,3
45379,for_sale," $290,000.00 ", $347.72 ,,,925150,Miami,Florida,33142,834,6/9/21,4
86571,for_sale," $250,000.00 ", $258.26 ,2,2,1747455,Miami,Florida,33172,968,12/19/13,11
61622,for_sale," $159,900.00 ", $285.54 ,1,1,,Miami,Florida,33125,560,9/6/05,19
3965,for_sale," $269,900.00 ", $267.23 ,3,3,337789,Miami,Florida,33161,1010,2/29/16,9
22611,for_sale," $639,000.00 ", $372.38 ,4,2,108534,Miami,Florida,33165,1716,4/4/12,13
57984,for_sale," $470,000.00 ", $313.33 ,4,2,412749,Miami,Florida,33142,1500,3/20/14,11
96023,for_sale," $1,325,000.00 ", $248.69 ,8,6,588597,Miami,Florida,33125,5328,,
75156,for_sale," $235,000.00 ", $469.06 ,,1,780662,Miami,Florida,33132,501,8/2/18,6
8061,for_sale," $475,000.00 ", $370.51 ,2,3,1691019,Miami,Florida,33143,1282,3/30/17,8
83988,for_sale," $799,900.00 ", $366.93 ,6,3,,Miami,Florida,33125,2180,,
29264,for_sale," $389,000.00 ", $282.50 ,2,2,135065,Miami,Florida,33181,1377,8/6/19,5
69919,for_sale," $249,000.00 ", $577.73 ,,1,1451921,Miami,Florida,33130,431,1/12/12,13
53353,for_sale," $870,000.00 ", $474.37 ,4,2,1692965,Miami,Florida,33173,1834,2/16/89,36
53353,for_sale," $860,000.00 ", $322.10 ,4,3,,Miami,Florida,33176,2670,,
22611,for_sale," $1,000,000.00 ", $314.17 ,5,3,1386341,Miami,Florida,33134,3183,,
36338,for_sale," $575,000.00 ", $785.52 ,1,1,1304598,Miami,Florida,33131,732,,
81729,for_sale," $317,500.00 ", $439.75 ,1,1,607967,Miami,Florida,33137,722,,
28976,for_sale," $479,000.00 ", $614.10 ,1,2,1750830,Miami,Florida,33131,780,4/27/20,5
97410,for_sale," $670,000.00 ", $848.10 ,1,2,895376,Miami,Florida,33137,790,11/23/21,3
